Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,Spell_Check,140,14,0,33,0,Duplicity_Checker_package.Code.Spell_Check,Duplicity_Checker_package.Code.Spell_Check
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,actionPerformed,6,1,1,78,0,,
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,actionPerformed,44,6,1,89,0,,
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,actionPerformed,4,1,1,146,0,,
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,actionPerformed,37,9,1,156,0,Duplicity_Checker_package.Code.Spell_Check,Duplicity_Checker_package.Code.Spell_Check
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,check_Correct_word,23,3,1,206,0,,
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,App_Icon,4,1,0,233,0,,
SPL_Sep3,Duplicity_Checker_package.Code,Spell_Check,main,4,1,1,238,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,SplashScreen,9,1,0,15,0,Duplicity_Checker_package.Code.SplashScreen,Duplicity_Checker_package.Code.SplashScreen
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,createGUI,9,1,0,25,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,addImage,4,1,0,35,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,addText,6,1,0,40,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,addMessage,6,1,0,47,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,addProgressBar,9,1,0,54,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,add_developer_message,6,1,0,64,0,,
SPL_Sep3,Duplicity_Checker_package.Code,SplashScreen,runningPBar,22,4,0,71,0,,
SPL_Sep3,Duplicity_Checker_package.Code,User_GuideLines,User_GuideLines,7,1,0,12,0,Duplicity_Checker_package.Code.User_GuideLines,Duplicity_Checker_package.Code.User_GuideLines
SPL_Sep3,Duplicity_Checker_package.Code,User_GuideLines,design,32,1,0,20,0,,
SPL_Sep3,Duplicity_Checker_package.Code,User_GuideLines,actionPerformed,6,1,1,49,0,,
